id,purchaseOrderNumber,companyId,userId,orderType,trackingNumber,dateReceived,shippedVia,comment,createdAt,updatedAt
4380,EO-9593,1513,10,,,2022-08-26T17:36:51.036,,CTO,2022-08-26T17:36:51.036,2022-08-26T17:36:51.036
4387,EO-9568,1388,8,,,2022-08-26T17:53:26.431,,,2022-08-26T17:53:26.431,2022-08-26T17:53:26.431
4390,EO-9545,1388,8,,,2022-08-26T17:54:04.870,,,2022-08-26T17:54:04.870,2022-08-26T17:54:04.870
4394,EO-9598,2065,8,,,2022-08-29T11:42:42.289,,,2022-08-29T11:42:42.289,2022-08-29T11:42:42.289
4395,EO-9589,724,8,,,2022-08-29T14:18:04.079,,,2022-08-29T14:18:04.079,2022-08-29T14:18:04.079
4396,EO-9591,1468,8,,,2022-08-30T09:00:00.143,,,2022-08-30T09:00:00.143,2022-08-30T09:00:00.143
4397,EO-9606,2066,10,,,2022-08-30T11:37:21.119,,,2022-08-30T11:37:21.119,2022-08-30T11:37:21.119
4404,EO-9585,1365,10,,,2022-08-30T13:34:36.450,,,2022-08-30T13:34:36.450,2022-08-30T13:34:36.450
4420,EO-9612,386,8,,,2022-09-01T14:04:24.965,,,2022-09-01T14:04:24.965,2022-09-01T14:04:24.965
4421,EO-9570,1362,12,,,2022-09-01T13:50:05.877,,,2022-09-01T13:50:05.877,2022-09-01T13:50:05.877
4425,EO-9608,1787,8,,,2022-09-02T09:02:57.840,,TRK: 277334102259,2022-09-02T09:02:57.840,2022-09-02T09:02:57.840
4426,EO-9604,2068,8,,,2022-09-02T09:03:18.728,,,2022-09-02T09:03:18.728,2022-09-02T09:03:18.728
4430,EO-9583,1388,8,,,2022-09-02T14:46:05.419,,,2022-09-02T14:46:05.419,2022-09-02T14:46:05.419
4432,EO-9584,1388,8,,,2022-09-02T14:46:34.801,,,2022-09-02T14:46:34.801,2022-09-02T14:46:34.801
4434,EO-9569,1388,8,,,2022-09-02T14:47:26.176,,,2022-09-02T14:47:26.176,2022-09-02T14:47:26.176
4439,EO-9613,61,8,,,2022-09-02T14:59:00.028,,,2022-09-02T14:59:00.028,2022-09-02T14:59:00.028
4440,EO-9607,2069,8,,,2022-09-06T09:30:34.105,,,2022-09-06T09:30:34.105,2022-09-06T09:30:34.105
4441,EO-9603,1365,10,,,2022-09-06T12:03:38.897,,,2022-09-06T12:03:38.897,2022-09-06T12:03:38.897
4447,EO-9617,2070,8,,,2022-09-06T14:50:13.653,,TRK: 1ZE786062485492515,2022-09-06T14:50:13.653,2022-09-06T14:50:13.653
4448,Warranty-5367163750,1433,8,,,2022-09-07T09:40:15.216,,,2022-09-07T09:40:15.216,2022-09-07T09:40:15.216
4449,EO-9614,1836,8,,,2022-09-07T10:39:40.056,,,2022-09-07T10:39:40.056,2022-09-07T10:39:40.056
4450,EO-9616,1548,10,,,2022-09-07T15:48:49.162,,,2022-09-07T15:48:49.162,2022-09-07T15:48:49.162
4451,EO-9615,1390,8,,,2022-09-07T16:53:35.128,,,2022-09-07T16:53:35.128,2022-09-07T16:53:35.128
4454,0640371769,1433,10,,,2022-09-08T11:06:09.924,,,2022-09-08T11:06:09.924,2022-09-08T11:06:09.924
4455,EO-9610,2071,8,,,2022-09-08T11:16:56.722,,TRK: 903504679470,2022-09-08T11:16:56.722,2022-09-08T11:16:56.722
4463,TRK-1ZY839f60491260881,2072,8,,,2022-09-09T11:07:49.619,,,2022-09-09T11:07:49.619,2022-09-09T11:07:49.619
4464,EO-9609,2073,8,,,2022-09-12T09:51:34.182,,TRK-903504679460,2022-09-12T09:51:34.182,2022-09-12T09:51:34.182
4475,EO-9597,2074,8,,,2022-09-12T11:51:55.460,,TRK: 277177055419,2022-09-12T11:51:55.460,2022-09-12T11:51:55.460
4476,TRK-77897829690,1836,8,,,2022-09-12T11:55:57.682,,,2022-09-12T11:55:57.682,2022-09-12T11:55:57.682
4478,EO-9618,2062,10,,,2022-09-12T14:34:29.663,,CTO,2022-09-12T14:34:29.663,2022-09-12T14:34:29.663
4487,EO-9611,2075,8,,,2022-09-13T09:18:38.719,,TRK-277399729925,2022-09-13T09:18:38.719,2022-09-13T09:18:38.719
4494,EO-9624,2076,8,,,2022-09-13T10:45:38.963,,,2022-09-13T10:45:38.963,2022-09-13T10:45:38.963
4504,EO-9623,664,8,,,2022-09-13T12:50:42.601,,,2022-09-13T12:50:42.601,2022-09-13T12:50:42.601
4506,EO-9622,664,8,,,2022-09-13T12:50:59.319,,,2022-09-13T12:50:59.319,2022-09-13T12:50:59.319
4509,EO-9625,2077,8,,,2022-09-15T12:11:05.998,,277990040389,2022-09-15T12:11:05.998,2022-09-15T12:11:05.998
4510,EO-9621,2078,8,,,2022-09-15T13:19:16.669,,,2022-09-15T13:19:16.669,2022-09-15T13:19:16.669
4511,EO-9629,2079,8,,,2022-09-16T10:40:43.868,,TRK: 1Z14V5344231686588,2022-09-16T10:40:43.868,2022-09-16T10:40:43.868
4513,EO-9630,2044,8,,,2022-09-19T11:33:16.699,,,2022-09-19T11:33:16.699,2022-09-19T11:33:16.699
4517,EO-9631,2044,8,,,2022-09-19T11:56:11.479,,,2022-09-19T11:56:11.479,2022-09-19T11:56:11.479
4524,TRK-277935580599,471,8,,,2022-09-20T09:06:50.513,,,2022-09-20T09:06:50.513,2022-09-20T09:06:50.513
4525,EO-9619,1362,8,,,2022-09-20T09:13:46.620,,,2022-09-20T09:13:46.620,2022-09-20T09:13:46.620
4527,EO-9626,1487,8,,,2022-09-20T10:31:35.992,,,2022-09-20T10:31:35.992,2022-09-20T10:31:35.992
4530,HPE Warranty,1433,8,,,2022-09-20T10:40:09.900,,,2022-09-20T10:40:09.900,2022-09-20T10:40:09.900
4531,EO-9635,1976,8,,,2022-09-20T13:56:08.474,,,2022-09-20T13:56:08.474,2022-09-20T13:56:08.474
4532,EO-9628,1614,8,,,2022-09-20T16:39:05.728,,,2022-09-20T16:39:05.728,2022-09-20T16:39:05.728
4533,Eo-9570,1362,8,,,2022-09-21T10:49:43.869,,,2022-09-21T10:49:43.869,2022-09-21T10:49:43.869
4540,EO-9634,2080,8,,,2022-09-21T11:07:52.740,,,2022-09-21T11:07:52.740,2022-09-21T11:07:52.740
4541,EO-9645,2081,8,,,2022-09-21T11:08:28.338,,,2022-09-21T11:08:28.338,2022-09-21T11:08:28.338
4542,RMA-17792,92,10,,,2022-09-21T11:30:05.851,,Missing Part,2022-09-21T11:30:05.851,2022-09-21T11:30:05.851
4549,EO-9636,2082,8,,,2022-09-21T13:58:26.063,,TRK-94001082054960712204102,2022-09-21T13:58:26.063,2022-09-21T13:58:26.063
4550,RMA-17721,1954,10,,,2022-09-21T14:59:56.795,,corurpted NAND Flash,2022-09-21T14:59:56.795,2022-09-21T14:59:56.795
4555,TRK-777968782011,1513,8,,,2022-09-22T12:54:46.059,,,2022-09-22T12:54:46.059,2022-09-22T12:54:46.059
4557,EO-9647,1513,8,,,2022-09-22T12:55:36.025,,,2022-09-22T12:55:36.025,2022-09-22T12:55:36.025
4565,TRK-77796872011,1513,8,,,2022-09-22T13:46:34.672,,,2022-09-22T13:46:34.672,2022-09-22T13:46:34.672
4567,EO-9643,2084,8,,,2022-09-23T10:29:27.748,,Trk: 278221369527,2022-09-23T10:29:27.748,2022-09-23T10:29:27.748
4568,EO-9642,2084,8,,,2022-09-23T10:29:47.451,,Trk: 278221369527,2022-09-23T10:29:47.451,2022-09-23T10:29:47.451
4569,EO-9641,2084,8,,,2022-09-23T10:29:53.690,,Trk: 278221369527,2022-09-23T10:29:53.690,2022-09-23T10:29:53.690
4570,EO-9638,816,10,,,2022-09-23T14:27:24.895,,,2022-09-23T14:27:24.895,2022-09-23T14:27:24.895
4571,EO-9637,2085,10,,,2022-09-23T14:36:20.856,,,2022-09-23T14:36:20.856,2022-09-23T14:36:20.856
4579,EO-9633,2086,8,,,2022-09-26T10:12:01.864,,TRK-9400136109361810226550,2022-09-26T10:12:01.864,2022-09-26T10:12:01.864
4580,EO-9649,1445,8,,,2022-09-26T10:15:14.183,,,2022-09-26T10:15:14.183,2022-09-26T10:15:14.183
4583,EO-9639,2087,8,,,2022-09-26T14:22:09.812,,TRK: 278252652742,2022-09-26T14:22:09.812,2022-09-26T14:22:09.812
4584,RMA EL-20220817-1,2088,10,,,2022-09-26T14:35:01.594,,Returned for Shipping Damage | CTO,2022-09-26T14:35:01.594,2022-09-26T14:35:01.594
4586,EO-9652,471,8,,,2022-09-27T10:20:27.562,,,2022-09-27T10:20:27.562,2022-09-27T10:20:27.562
4587,EO-9648,2033,8,,,2022-09-28T11:51:26.667,,TRk-278354193814,2022-09-28T11:51:26.667,2022-09-28T11:51:26.667
4589,EO-9644,2089,8,,,2022-09-29T15:03:23.890,,9405511262557372582784,2022-09-29T15:03:23.890,2022-09-29T15:03:23.890
4590,HPE Warranty5367748622,1433,8,,,2022-09-30T11:38:12.086,,,2022-09-30T11:38:12.086,2022-09-30T11:38:12.086
4593,EO-9650,2090,8,,,2022-10-03T10:16:12.013,,27885962334,2022-10-03T10:16:12.013,2022-10-03T10:16:12.013
4594,EO-9654,61,8,,,2022-10-03T10:17:30.474,,,2022-10-03T10:17:30.474,2022-10-03T10:17:30.474
4595,EO-9655,1513,10,,,2022-10-03T12:31:32.822,,,2022-10-03T12:31:32.822,2022-10-03T12:31:32.822
4597,RMA-17775,1514,8,,,2022-10-03T14:14:23.732,,Too many Hours,2022-10-03T14:14:23.732,2022-10-03T14:14:23.732
4598,TRK-278611409954,2091,8,,,2022-10-04T12:58:34.804,,,2022-10-04T12:58:34.804,2022-10-04T12:58:34.804
4599,EO-9665,2092,10,,,2022-10-04T14:28:18.047,,CTO,2022-10-04T14:28:18.047,2022-10-04T14:28:18.047
4607,EO-9651,2093,8,,,2022-10-04T14:38:13.379,,,2022-10-04T14:38:13.379,2022-10-04T14:38:13.379
4608,Eo-9640,1388,8,,,2022-10-04T16:30:29.471,,,2022-10-04T16:30:29.471,2022-10-04T16:30:29.471
4611,EO-9627,1362,8,,,2022-10-06T10:06:03.169,,,2022-10-06T10:06:03.169,2022-10-06T10:06:03.169
4627,Eo-9627,1362,8,,,2022-10-06T12:52:07.985,,,2022-10-06T12:52:07.985,2022-10-06T12:52:07.985
4632,EO-9666,1641,10,,,2022-10-06T14:44:19.893,,,2022-10-06T14:44:19.893,2022-10-06T14:44:19.893
4638,EO-9653,1388,8,,,2022-10-07T14:57:54.331,,,2022-10-07T14:57:54.331,2022-10-07T14:57:54.331
4642,EO-9667,2094,8,,,2022-10-10T15:23:37.407,,,2022-10-10T15:23:37.407,2022-10-10T15:23:37.407
4643,EO-9662,2095,8,,,2022-10-10T15:24:02.190,,,2022-10-10T15:24:02.190,2022-10-10T15:24:02.190
4644,EO-9659,2095,8,,,2022-10-10T15:24:17.253,,,2022-10-10T15:24:17.253,2022-10-10T15:24:17.253
4645,EO-9660,2095,8,,,2022-10-10T15:24:28.220,,,2022-10-10T15:24:28.220,2022-10-10T15:24:28.220
4646,EO-9657,2095,8,,,2022-10-10T15:24:41.284,,,2022-10-10T15:24:41.284,2022-10-10T15:24:41.284
4647,EO-9663,2095,8,,,2022-10-10T15:26:53.853,,,2022-10-10T15:26:53.853,2022-10-10T15:26:53.853
4648,EO-9658,2095,8,,,2022-10-10T15:27:01.165,,,2022-10-10T15:27:01.165,2022-10-10T15:27:01.165
4649,EO-9664,2096,8,,,2022-10-12T09:02:32.718,,,2022-10-12T09:02:32.718,2022-10-12T09:02:32.718
4660,EO-9672,1512,8,,,2022-10-13T12:02:55.573,,,2022-10-13T12:02:55.573,2022-10-13T12:02:55.573
4682,EO-9673,1745,8,,,2022-10-14T10:04:10.154,,,2022-10-14T10:04:10.154,2022-10-14T10:04:10.154
4683,TRk-1Z14V5343536482169,2097,8,,,2022-10-17T09:56:09.691,,,2022-10-17T09:56:09.691,2022-10-17T09:56:09.691
4684,Eo-9676,471,8,,,2022-10-17T13:25:01.503,,,2022-10-17T13:25:01.503,2022-10-17T13:25:01.503
4685,EO-9674,1679,8,,,2022-10-17T13:25:30.470,,,2022-10-17T13:25:30.470,2022-10-17T13:25:30.470
4688,TRK-1Z99A9Y94240283168,2098,8,,,2022-10-18T08:56:49.378,,Return,2022-10-18T08:56:49.378,2022-10-18T08:56:49.378
4689,TRK-275977892962,2099,8,,,2022-10-18T08:57:42.336,,,2022-10-18T08:57:42.336,2022-10-18T08:57:42.336
4690,EO-9686,1827,8,,,2022-10-18T11:11:57.078,,Grade B TRk-1Z14V5340325646670,2022-10-18T11:11:57.078,2022-10-18T11:11:57.078
4691,Rma-17921,1011,8,,,2022-10-18T11:39:01.986,,Scratched,2022-10-18T11:39:01.986,2022-10-18T11:39:01.986
4700,Eo-9680,61,8,,,2022-10-19T11:25:23.297,,,2022-10-19T11:25:23.297,2022-10-19T11:25:23.297
4701,RMA-17920,1386,8,,,2022-10-19T11:27:10.952,,,2022-10-19T11:27:10.952,2022-10-19T11:27:10.952
4702,EO-9677,1468,10,,,2022-10-19T11:27:47.108,,,2022-10-19T11:27:47.108,2022-10-19T11:27:47.108
4703,Rma-17945,2100,8,,,2022-10-19T11:28:31.210,,,2022-10-19T11:28:31.210,2022-10-19T11:28:31.210
4704,Eo-9661,2101,8,,,2022-10-19T11:33:58.582,,,2022-10-19T11:33:58.582,2022-10-19T11:33:58.582
4705,Eo-9684,2102,8,,,2022-10-20T12:14:32.345,,279107633921,2022-10-20T12:14:32.345,2022-10-20T12:14:32.345
4716,EO-9675,1365,10,,,2022-10-20T12:41:58.262,,,2022-10-20T12:41:58.262,2022-10-20T12:41:58.262
4724,EO-9689,2103,10,,,2022-10-21T12:45:58.808,,TRK - 9405 5082 0549 7203 0806 45,2022-10-21T12:45:58.808,2022-10-21T12:45:58.808
4725,EO-9678,1445,10,,,2022-10-21T13:17:26.412,,,2022-10-21T13:17:26.412,2022-10-21T13:17:26.412
4726,RMA-17933,60,10,,,2022-10-21T15:06:01.337,,Defective,2022-10-21T15:06:01.337,2022-10-21T15:06:01.337
4727,RMA-17922,2104,10,,,2022-10-21T15:20:51.496,,Not Original HP,2022-10-21T15:20:51.496,2022-10-21T15:20:51.496
4728,HPEWarranty,1433,10,,,2022-10-21T15:22:08.576,,NO HP Label,2022-10-21T15:22:08.576,2022-10-21T15:22:08.576
4729,EO-9681,1513,10,,,2022-10-21T15:29:49.886,,2793 4433 9612,2022-10-21T15:29:49.886,2022-10-21T15:29:49.886
4730,EO-9690,2105,10,,,2022-10-21T15:32:53.918,,2793 9692 6443,2022-10-21T15:32:53.918,2022-10-21T15:32:53.918
4731,EO-9687,2106,10,,,2022-10-25T17:59:17.608,,,2022-10-25T17:59:17.608,2022-10-25T17:59:17.608
4732,RMA-17965,1468,10,,,2022-10-28T12:31:09.370,,Bad Condition,2022-10-28T12:31:09.370,2022-10-28T12:31:09.370
4734,RMA-17928,61,10,,,2022-10-28T14:13:38.733,,Reason - Defective,2022-10-28T14:13:38.733,2022-10-28T14:13:38.733
4735,EO-9685,2107,8,,,2022-10-31T08:52:02.139,,,2022-10-31T08:52:02.139,2022-10-31T08:52:02.139
4736,RMA-17894,2108,8,,,2022-10-31T09:09:13.335,,,2022-10-31T09:09:13.335,2022-10-31T09:09:13.335
4737,EO-9670,1362,12,,,2022-10-31T07:52:25.499,,,2022-10-31T07:52:25.499,2022-10-31T07:52:25.499
4745,Eo-9670,1362,8,,,2022-10-31T13:10:32.387,,,2022-10-31T13:10:32.387,2022-10-31T13:10:32.387
4746,USPS TRK-4116 26,2109,10,,,2022-10-31T14:41:41.553,,USPS TRK - 9400 1112 0621 3851 4116 26,2022-10-31T14:41:41.553,2022-10-31T14:41:41.553
4748,EO-9696,2110,8,,,2022-11-01T12:11:23.373,,,2022-11-01T12:11:23.373,2022-11-01T12:11:23.373
4749,EO-9688,1513,8,,,2022-11-01T12:12:56.198,,1z14v5344202428572,2022-11-01T12:12:56.198,2022-11-01T12:12:56.198
4757,EO-9683,1698,10,,,2022-11-01T13:21:28.604,,,2022-11-01T13:21:28.604,2022-11-01T13:21:28.604
4766,EO-9692,1365,8,,,2022-11-02T10:43:53.805,,,2022-11-02T10:43:53.805,2022-11-02T10:43:53.805
4767,EO-9698,1365,8,,,2022-11-07T09:13:06.903,,,2022-11-07T09:13:06.903,2022-11-07T09:13:06.903
4773,CSR-5368642628-530-3,1433,8,,,2022-11-07T10:20:59.071,,,2022-11-07T10:20:59.071,2022-11-07T10:20:59.071
4774,EO-9709,2111,8,,,2022-11-07T10:41:01.737,,1Z14V5354230961333,2022-11-07T10:41:01.737,2022-11-07T10:41:01.737
4775,EO-9701,2112,8,,,2022-11-07T10:42:29.406,,,2022-11-07T10:42:29.406,2022-11-07T10:42:29.406
4776,EO-9707,2113,8,,,2022-11-07T10:43:10.492,,,2022-11-07T10:43:10.492,2022-11-07T10:43:10.492
4777,Eo-9700,61,8,,,2022-11-08T10:41:31.776,,,2022-11-08T10:41:31.776,2022-11-08T10:41:31.776
4780,EO-9705,2106,8,,,2022-11-08T10:45:06.148,,390225974480,2022-11-08T10:45:06.148,2022-11-08T10:45:06.148
4781,EO-9704,1513,8,,,2022-11-08T10:45:33.194,,616768571913,2022-11-08T10:45:33.194,2022-11-08T10:45:33.194
4782,EO-9713,61,8,,,2022-11-10T10:43:44.197,,,2022-11-10T10:43:44.197,2022-11-10T10:43:44.197
4783,EO-9712,61,8,,,2022-11-10T12:12:46.898,,,2022-11-10T12:12:46.898,2022-11-10T12:12:46.898
4785,EO-9714,2114,8,,,2022-11-10T14:51:56.154,,,2022-11-10T14:51:56.154,2022-11-10T14:51:56.154
4786,EO-9718,724,8,,,2022-11-11T10:21:02.426,,,2022-11-11T10:21:02.426,2022-11-11T10:21:02.426
4787,EO-9706,2115,8,,,2022-11-11T12:44:12.332,,,2022-11-11T12:44:12.332,2022-11-11T12:44:12.332
4788,unknown ,1462,12,,,2022-11-14T09:41:47.818,,HP EliteBook 840 G3 pull ,2022-11-14T09:41:47.818,2022-11-14T09:41:47.818
4789,EO-9703,2116,8,,,2022-11-14T13:15:20.652,,,2022-11-14T13:15:20.652,2022-11-14T13:15:20.652
4790,EO-9708,2117,8,,,2022-11-14T13:22:19.216,,,2022-11-14T13:22:19.216,2022-11-14T13:22:19.216
4791,EO-9716,2118,8,,,2022-11-14T13:57:43.726,,9400108205497289084442,2022-11-14T13:57:43.726,2022-11-14T13:57:43.726
4792,EO-9717,2119,8,,,2022-11-14T13:58:18.493,,9405509898642562231295,2022-11-14T13:58:18.493,2022-11-14T13:58:18.493
4793,EO-9671,1388,8,,,2022-11-14T15:56:28.131,,,2022-11-14T15:56:28.131,2022-11-14T15:56:28.131
4796,EO-9682,1388,8,,,2022-11-14T15:57:21.761,,,2022-11-14T15:57:21.761,2022-11-14T15:57:21.761
4807,EO-9694,2120,8,,,2022-11-17T11:40:48.537,,,2022-11-17T11:40:48.537,2022-11-17T11:40:48.537
4808,EO-9693,2120,8,,,2022-11-17T11:40:53.721,,,2022-11-17T11:40:53.721,2022-11-17T11:40:53.721
4825,EO-9719,1679,10,,,2022-11-18T14:45:27.993,,,2022-11-18T14:45:27.993,2022-11-18T14:45:27.993
4826,EO-9715,2001,8,,,2022-11-21T11:11:14.057,,390412311625,2022-11-21T11:11:14.057,2022-11-21T11:11:14.057
4831,EO-9710,1362,8,,,2022-11-21T11:18:41.548,,,2022-11-21T11:18:41.548,2022-11-21T11:18:41.548
4842,EO-9702,2107,8,,,2022-11-22T09:11:43.826,,,2022-11-22T09:11:43.826,2022-11-22T09:11:43.826
4843,EO-9727,1595,8,,,2022-11-22T10:20:03.658,,,2022-11-22T10:20:03.658,2022-11-22T10:20:03.658
4846,EO-9726,2122,10,,,2022-11-22T11:57:26.967,,CTO,2022-11-22T11:57:26.967,2022-11-22T11:57:26.967
4853,EO-9723,2123,8,,,2022-11-22T14:22:19.996,,,2022-11-22T14:22:19.996,2022-11-22T14:22:19.996
4854,EO-9721,1476,8,,,2022-11-22T14:24:03.376,,,2022-11-22T14:24:03.376,2022-11-22T14:24:03.376
4855,Ebay-6751,2124,10,,,2022-11-22T15:42:37.441,,,2022-11-22T15:42:37.441,2022-11-22T15:42:37.441
4856,RMA-18078,1468,10,,,2022-11-22T15:58:47.488,,Defective - Freezes,2022-11-22T15:58:47.488,2022-11-22T15:58:47.488
4857,CSR5369111731-530-2,1433,8,,,2022-11-23T10:57:32.519,,,2022-11-23T10:57:32.519,2022-11-23T10:57:32.519
4859,EO-9725,2125,10,,,2022-11-23T13:16:35.914,,CHASSIS | Returned Defective and Wrong Item,2022-11-23T13:16:35.914,2022-11-23T13:16:35.914
4860,RMA 18101,2126,10,,,2022-11-23T15:45:27.421,,'Can't use w/o power cord',2022-11-23T15:45:27.421,2022-11-23T15:45:27.421
4862,EO-9724,2127,8,,,2022-11-30T12:46:12.904,,,2022-11-30T12:46:12.904,2022-11-30T12:46:12.904
4863,EO-9736,2128,8,,,2022-12-01T11:30:38.562,,,2022-12-01T11:30:38.562,2022-12-01T11:30:38.562
4864,EO-9730,2129,10,,,2022-12-01T12:37:31.259,,,2022-12-01T12:37:31.259,2022-12-01T12:37:31.259
4865,HP Warranty 126689374,1365,8,,,2022-12-01T13:03:47.183,,,2022-12-01T13:03:47.183,2022-12-01T13:03:47.183
4866,EO-9731,61,10,,,2022-12-02T11:53:51.229,,,2022-12-02T11:53:51.229,2022-12-02T11:53:51.229
4867,EO-9739,1513,10,,,2022-12-02T11:55:38.044,,Fdx Trk: 3915 1317 3976,2022-12-02T11:55:38.044,2022-12-02T11:55:38.044
4868,EO-9738,1398,10,,,2022-12-02T12:08:46.720,,,2022-12-02T12:08:46.720,2022-12-02T12:08:46.720
4869,EO-9735,2130,8,,,2022-12-05T15:05:31.560,,,2022-12-05T15:05:31.560,2022-12-05T15:05:31.560
4870,TRk-9405511108070422966297,2131,8,,,2022-12-05T17:24:55.032,,,2022-12-05T17:24:55.032,2022-12-05T17:24:55.032
4871,EO-9734,2132,8,,,2022-12-06T10:34:04.758,,,2022-12-06T10:34:04.758,2022-12-06T10:34:04.758
4873,EO-9733,2133,8,,,2022-12-06T10:36:20.040,,,2022-12-06T10:36:20.040,2022-12-06T10:36:20.040
4874,EO-9737,2134,8,,,2022-12-06T10:36:45.623,,,2022-12-06T10:36:45.623,2022-12-06T10:36:45.623
4875,EO-9741,61,8,,,2022-12-06T11:32:49.653,,,2022-12-06T11:32:49.653,2022-12-06T11:32:49.653
4876,EO-9732,2135,8,,,2022-12-06T12:10:03.390,,,2022-12-06T12:10:03.390,2022-12-06T12:10:03.390
4883,RMA-18155,2138,10,,,2022-12-07T13:22:27.362,,Reason - Overstock,2022-12-07T13:22:27.362,2022-12-07T13:22:27.362
4885,EO-9744,2139,8,,,2022-12-07T14:49:24.840,,,2022-12-07T14:49:24.840,2022-12-07T14:49:24.840
4886,Rma 18141,2140,8,,,2022-12-08T10:29:42.709,,Defective,2022-12-08T10:29:42.709,2022-12-08T10:29:42.709
4887,EO-9742,1632,8,,,2022-12-08T14:47:26.340,,,2022-12-08T14:47:26.340,2022-12-08T14:47:26.340
4888,EO-9747,1407,8,,,2022-12-09T10:14:03.951,,,2022-12-09T10:14:03.951,2022-12-09T10:14:03.951
4889,EO-9740,1362,8,,,2022-12-09T14:49:00.842,,,2022-12-09T14:49:00.842,2022-12-09T14:49:00.842
4890,EO-9699,1388,8,,,2022-12-12T10:58:03.075,,,2022-12-12T10:58:03.075,2022-12-12T10:58:03.075
4891,none ,2141,12,,,2022-12-12T08:07:59.221,,inside server ,2022-12-12T08:07:59.221,2022-12-12T08:07:59.221
4893,EO-9745,2142,8,,,2022-12-13T10:50:39.667,,1Z519YE56805583037,2022-12-13T10:50:39.667,2022-12-13T10:50:39.667
4894,EO-9746,2143,8,,,2022-12-13T11:00:27.433,,1ZR7051QDL56170345,2022-12-13T11:00:27.433,2022-12-13T11:00:27.433
4896,EO-9748,680,8,,,2022-12-14T09:09:02.569,,,2022-12-14T09:09:02.569,2022-12-14T09:09:02.569
4897,EO-9762,1407,8,,,2022-12-14T10:33:51.525,,,2022-12-14T10:33:51.525,2022-12-14T10:33:51.525
4899,EO-9763,2144,10,,,2022-12-14T13:23:20.082,,CTO,2022-12-14T13:23:20.082,2022-12-14T13:23:20.082
4903,CSR5369556490-530,1433,8,,,2022-12-15T10:07:13.742,,,2022-12-15T10:07:13.742,2022-12-15T10:07:13.742
4904,EO-9743,2145,8,,,2022-12-15T10:18:25.507,,1Z53E8W10399890468,2022-12-15T10:18:25.507,2022-12-15T10:18:25.507
4906,EO-9752,1929,10,,,2022-12-15T12:21:59.709,,,2022-12-15T12:21:59.709,2022-12-15T12:21:59.709
4907,EO-9760,1742,8,,,2022-12-15T13:08:13.442,,9405508205497431891327,2022-12-15T13:08:13.442,2022-12-15T13:08:13.442
4908,EO-9751,2146,8,,,2022-12-15T13:09:55.486,,9400108205497431079456,2022-12-15T13:09:55.486,2022-12-15T13:09:55.486
4909,EO-9753,2106,8,,,2022-12-15T13:10:33.116,,9405511206218886675053,2022-12-15T13:10:33.116,2022-12-15T13:10:33.116
4910,5369533437-530-1,1433,8,,,2022-12-16T11:37:33.839,,,2022-12-16T11:37:33.839,2022-12-16T11:37:33.839
4911,EO-9767,2147,8,,,2022-12-16T14:20:54.418,,1Z2R81250322153973,2022-12-16T14:20:54.418,2022-12-16T14:20:54.418
4918,EO-9750,2148,8,,,2022-12-19T09:30:01.391,,1z729f206839649213,2022-12-19T09:30:01.391,2022-12-19T09:30:01.391
4924,Eo-9764,2149,8,,,2022-12-19T13:20:52.023,,,2022-12-19T13:20:52.023,2022-12-19T13:20:52.023
4935,EO-9761,2150,8,,,2022-12-19T13:51:24.331,,,2022-12-19T13:51:24.331,2022-12-19T13:51:24.331
4936,EO-9755,2151,8,,,2022-12-19T13:51:44.394,,,2022-12-19T13:51:44.394,2022-12-19T13:51:44.394
4937,EO-9759,2152,8,,,2022-12-19T13:59:20.839,,,2022-12-19T13:59:20.839,2022-12-19T13:59:20.839
4938,EO-9766,1836,8,,,2022-12-20T17:22:39.899,,,2022-12-20T17:22:39.899,2022-12-20T17:22:39.899
4939,EO-9771,2153,8,,,2022-12-21T11:25:49.171,,,2022-12-21T11:25:49.171,2022-12-21T11:25:49.171
4940,EO-9754,1513,8,,,2022-12-21T12:33:44.050,,TRL: 1Z865A5W0398525487 / 1Z865A5W0397703698,2022-12-21T12:33:44.050,2022-12-21T12:33:44.050
4941,RMA-18170,1362,8,,,2022-12-21T17:08:46.896,,,2022-12-21T17:08:46.896,2022-12-21T17:08:46.896
4942,Rma-18222,1362,8,,,2022-12-21T17:12:40.718,,,2022-12-21T17:12:40.718,2022-12-21T17:12:40.718
4943,EO-18233,1362,8,,,2022-12-21T17:13:13.565,,,2022-12-21T17:13:13.565,2022-12-21T17:13:13.565
4944,KO-0508,2154,8,,,2022-12-22T10:59:25.654,,,2022-12-22T10:59:25.654,2022-12-22T10:59:25.654
4945,Eo-9775,1582,8,,,2022-12-22T11:00:32.995,,,2022-12-22T11:00:32.995,2022-12-22T11:00:32.995
4946,EO-9769,2101,10,,,2022-12-22T13:57:15.333,,,2022-12-22T13:57:15.333,2022-12-22T13:57:15.333
4947,EO-9776,61,10,,,2022-12-23T12:46:37.471,,,2022-12-23T12:46:37.471,2022-12-23T12:46:37.471
4948,EO-9777,2155,10,,,2022-12-27T13:48:50.868,,,2022-12-27T13:48:50.868,2022-12-27T13:48:50.868
4949,RMA-18208,61,10,,,2022-12-28T12:47:14.491,,Defective,2022-12-28T12:47:14.491,2022-12-28T12:47:14.491
4950,CSR-5369920048-530-1,1433,8,,,2022-12-28T17:34:56.496,,,2022-12-28T17:34:56.496,2022-12-28T17:34:56.496
